,review_id,star_rating,helpful_votes,total_votes,vine,verified_purchase
49125,R172Z9L357NE5O,3,31,31,N,Y
49126,RO5OLWJXKSQKQ,2,16,26,N,N
49127,R107ZWRV48JD4D,3,35,36,N,N
49128,R2ZTX13O0OC778,5,55,56,N,N
49129,R1JT02D4IWUYWZ,5,13,20,N,N
49130,R1X8QHP71XWM,5,20,20,N,N
49131,R2AFSSE9TMC1U4,5,30,33,N,N
49132,R8JPUOGROXAVR,5,61,63,N,N
49133,RAK4DQLCYI08Y,4,26,26,N,N
49134,R2REUBGATJBH2G,5,54,57,N,N
49135,RA1VQPDAXWU6F,1,21,22,N,N
49136,R3NOV8RPJ7ZUAE,2,42,45,N,N
49137,R3PP5ALMKQ81O9,3,90,94,N,N
49138,RJH85PPE28CVE,1,36,36,N,Y
49139,R2190XYRZXSES,1,20,21,N,N
49140,R2UTO2EG0D7Z0K,4,43,43,N,N
49141,RXEX5LC9H83LD,4,52,52,N,Y
49142,R1CLI0WZO26IYB,2,21,26,N,N
49143,R3RG21R1ET7XFU,5,50,50,N,N
49144,RNPBC24I1IVDY,2,24,24,N,Y
49145,R2YD29DPG1VAQJ,5,21,21,N,N
49146,R16GOHHKN3ZJLE,4,23,23,N,N
49147,R3J4EZ5TEQT06K,1,24,25,N,N
49148,R1B7CTVOOWCCPE,5,30,34,N,N
49149,R14GQU56S8KP29,2,95,100,N,N
49150,R2TSVEGNHJSSOX,5,40,40,N,N
49151,RM795BDG4CPAD,1,28,28,N,N
49152,R3RR8ZDTU9WLAX,5,26,28,N,N
49153,R276BMXINL1DA9,5,25,25,N,N
49154,R15PZWBXUUL9CC,1,23,26,N,N
49155,R19351DO5DA4M3,4,21,23,N,N
49156,R3559EZFFQYM09,5,40,50,N,N
49157,RN5F446YZN85B,5,39,61,N,N
49158,R3NKIGRNCVJ8UM,5,60,67,N,Y
49159,RSFSL47L2Z58F,4,26,29,N,N
49160,RZXF2VGWC62NT,5,39,46,N,N
49161,R299A6IN2APWXC,5,47,48,N,N
49162,R1TTTHVM0X3BX,4,51,54,N,N
49163,R12PYN5J3BLVFT,5,27,27,N,N
49164,R15YXUBG42E5HP,1,47,48,N,N
49165,R31FUQ8P0CHEAR,4,21,22,N,N
49166,R9R1FYN056ZS,1,41,41,N,N
49167,R2SXNGAOAVZ70O,5,24,24,N,N
49168,R28YPBGICVOJYU,4,23,26,N,N
49169,R1QDHU7TZKMX2O,3,27,29,N,N
49170,R24KQO3J04POLA,4,40,42,N,N
49171,R1XPE4HPBA0Y6A,4,57,59,N,N
49172,R1PMZHQTHO52TQ,5,23,24,N,N
49173,R3HEL881D63M6R,4,18,21,N,N
49174,R12Z46TS9GDNKV,3,97,102,N,N
49175,R2WQO551GBPSD5,5,33,36,N,N
49176,RB609XY0HAGPA,2,29,33,N,N
49177,R2VTPTABITVYY5,2,65,69,N,N
49178,R291PPIRU7O3NS,5,18,26,N,Y
49179,R13KVC4FP4WQY0,5,17,20,N,N
49180,RP3A2OK4C5C0C,5,26,30,N,N
49181,RKUPRVRACBQLN,4,37,42,N,N
49182,R13SZEAZIMZUCV,5,20,20,N,N
49183,R2F02YOAHJAPHG,5,134,137,N,N
49184,R264KGOQ9V10QK,4,14,22,N,N
49185,R35FWGO3MCO71S,5,21,24,N,N
49186,R3SHNSC6MJ3WIV,5,32,33,N,N
49187,R398O80WQ94BNH,4,24,25,N,Y
49188,R7OTCHI9PS1KJ,3,14,21,N,Y
49189,R1C8DAAWWKN4M7,5,58,58,N,N
49190,R30O42JIVLB2E8,3,30,32,N,N
49191,R16C0ZJX2S6XQ6,2,28,32,N,N
49192,R1QE5K88WSJVDK,4,23,25,N,N
49193,R2H9Q40PEMX59W,3,23,23,N,N
49194,RPK1AJHFZEMFY,3,89,101,N,Y
49195,R2LP9QK0K8VPJ1,4,39,42,N,N
49196,RVE8QIIHE9BY5,5,20,21,N,N
49197,RIXZMQLTAZRKR,4,30,31,N,N
49198,R1E5S1J4HWC47S,4,22,24,N,N
49199,ROZUBNZU6PZ3A,4,58,59,N,N
49200,R3EQ8HXGOFFAEG,1,33,37,N,N
49201,RKTRJOVZZGTGS,5,26,26,N,N
49202,R1EXUQ1DWAWVO6,5,52,53,N,N
49203,R1MR4MHJWIB6S,5,33,33,N,N
49204,R3VG43Y48TIWKP,5,31,35,N,N
49205,R2OSJNRB6DSHXD,4,17,20,N,N
49206,RS4TPBY396JED,5,26,26,N,N
49207,R9VDPV2GOROWP,5,27,33,N,N
49208,R1GH17R255VHFB,2,35,36,N,N
49209,R3VYY9QZ1CCBR0,5,21,22,N,N
49210,R1I4VENVLNEVCG,5,26,29,N,N
49211,RSPCS43Q9RYY9,5,39,39,N,N
49212,R1PURWMU72DWCP,5,23,23,N,N
49213,R2NXJ0QYJ9U5VB,5,25,26,N,N
49214,R1Z7UUK2NXM159,2,27,28,N,N
49215,R1Q42U5SVJ5FIE,5,186,194,N,N
49216,R3QUNJUEU5BIIF,3,21,22,N,Y
49217,R3PP1PXAG6YO10,3,47,49,N,N
49218,R3F7DJZ3Z0JGSV,5,25,25,N,N
49219,R2NHQH0MHQ4PZ9,5,44,44,N,N
49220,R20WDTAQ1ZCRBX,3,61,64,N,N
49221,R39LLXMXU0QFKK,2,23,24,N,N
49222,RMQ726NMLHIPK,4,32,33,N,N
49223,R366YXO57L803V,4,24,26,N,N
49224,R1V077U7OC7IJR,5,59,63,N,N
49225,R1FX1SJMUEJFD,5,24,24,N,N
49226,R2GPT6YNQA7GHH,5,37,39,N,N
49227,R3IPU6XS833YU,5,23,33,N,N
49228,R1ZYM59VSO1Y0X,5,18,22,N,N
49229,R3N8B4UCSBR76C,4,32,32,N,N
49230,R3R59WUMZWPYAO,5,14,20,N,N
49231,R152PE9CDWB5U5,5,17,23,N,N
49232,R1S37DA0L9FQJZ,5,24,26,N,N
49233,R3MOI4BBFL33U,2,21,21,N,N
49234,R1NWXRII5M3QX6,5,38,40,N,N
49235,R3MM4KYD7QKISP,5,40,43,N,N
49236,R27EQHOMZJ5SPW,5,146,150,N,N
49237,R3GRGMQJ6MJG4D,4,25,26,N,N
49238,R3VYDS9L6NOPA9,5,33,33,N,N
49239,R1LPAVEYM1TTSD,4,22,23,N,N
49240,R19NGJUGFAYUVZ,5,20,20,N,N
49241,R14RFF20JBNOQ0,5,21,21,N,N
49242,R1RDXM1GZT797O,5,86,88,N,N
49243,R2BPXJ1I83K39U,3,22,23,N,N
49244,R36SLD39YKXOCL,4,20,21,N,N
49245,R2D2SRVXTBYNCI,1,22,22,N,N
49246,R3BC5I8FHPI245,4,17,23,N,N
49247,R2VCT2D5RS48HC,2,37,40,N,N
49248,R3T162A1G9KIMF,5,25,25,N,Y
49249,RF30JCO7NVDI9,5,41,51,N,N
49250,R2WVKD6DOGO7DC,1,62,70,N,Y
49251,R259ZI5S3FGLTY,5,13,20,N,Y
49252,R2E1573ULFH2UU,3,34,37,N,N
49253,RJGYMLZJ9QM8U,3,21,21,N,Y
49254,R55W76BXNCNK3,4,21,22,N,N
49255,R163GRMF59TZKG,4,44,47,N,N
49256,RC26RGX9MQ21K,5,15,20,N,N
49257,R3QHQ46GUZPWW4,4,23,26,N,N
49258,R1VQ8PU47GTJR3,5,36,38,N,N
49259,R3UZCN2RVG01K3,1,20,20,N,N
49260,R2NING8IM5R8PB,5,44,47,N,N
49261,R3RNH96AIZJONO,5,24,25,N,Y
49262,RD68UVDBV757T,4,62,62,N,N
49263,R1GAWPWQ1KSKXZ,5,68,68,N,N
49264,RWJQT6OUKQKOF,4,35,36,N,Y
49265,R3EW46FGULD6UG,1,28,48,N,Y
49266,R2K5BJGBWT0T6C,5,48,63,N,N
49267,REK5KXHE92FZJ,2,19,23,N,N
49268,R2HCA0D9BA53R7,4,50,51,N,N
49269,R12J28AYQSR8PQ,5,21,22,N,N
49270,R2T0RTW47HRNQI,5,24,25,N,N
49271,RGJY1ZKVCVZJ2,4,41,43,N,N
49272,R1A7GTQ2H70G8O,4,28,32,N,N
49273,R2FSRZ11HNCUZ2,2,20,20,N,N
49274,R3AFCAM008CVYA,4,33,36,N,N
49275,R13P4BDVTW7B3L,5,26,30,N,N
49276,R32C1WCTZJIFFI,4,40,40,N,N
49277,ROGMDYKHWCCXR,5,20,21,N,N
49278,RE2JZ0P7HZEZP,5,45,47,N,N
49279,R2CE2X3ZNA49AL,4,38,39,N,N
49280,R1DAPERUDDE9L2,5,44,45,N,N
49281,R199000O6WSPKZ,4,80,82,N,N
49282,R28S79OW5TDH54,4,55,59,N,N
49283,RLJYSD26RP2B9,2,46,55,N,N
49284,R18HGFFM8ZJC55,4,30,30,N,N
49285,R5ARZJKN3T80K,5,23,25,N,N
49286,RJXU62W4NOB6J,4,20,22,N,N
49287,RPXVWT6B2KKTA,4,56,56,N,N
49288,R1Z6TDRJ6XBNY6,4,22,23,N,N
49289,R1YG0MSR0N9IXX,4,152,155,N,N
49290,R3K4YBDOWU2ZXY,5,15,22,N,N
49291,R5Q10IY0ZXV8Y,2,43,49,N,N
49292,RID49BYPWIP7I,5,21,22,N,N
49293,R2Q25VK0BMJQWA,2,35,43,N,N
49294,R2DFOQXPC783WL,5,26,35,N,N
49295,RJ6RAV1XKZWE2,5,36,38,N,N
49296,R23JIFBXU792EG,3,16,24,N,N
49297,RGPC0RWF61ZXF,3,13,23,N,N
49298,R28BPMHO8S8YXA,5,32,32,N,Y
49299,R1GDTFH7ZZAG3H,2,34,37,N,N
49300,R3GRI7R1EU239Y,5,207,233,N,N
49301,R3UUKYOKHCK5L0,5,16,26,N,N
49302,R15E15BNGFH1F0,4,32,32,N,N
49303,R16E7HGK0UF8KM,5,61,65,N,N
49304,R336JSR2IHDZ3C,5,18,21,N,N
49305,RHUXCRWEOYECI,5,51,52,N,N
49306,RPOZFM75HOVIT,4,42,44,N,N
49307,R2NMECX7BBWVIW,5,13,20,N,Y
49308,REH3ACSVYG78E,2,33,34,N,N
49309,ROTCR3XS7BC51,5,27,29,N,N
49310,R28KSNZ8RXW99M,4,23,25,N,N
49311,R1DEYKDROSG1KE,5,31,32,N,N
49312,R3G1KHQSFYEIR,5,41,43,N,N
49313,RRDMCOPXV5KLX,5,30,30,N,N
49314,R1XJ8RQYVHZL3N,4,32,34,N,N
49315,RAL5AJ0CB7CZA,3,38,46,N,N
49316,RBGL3HT2Z0B7O,5,28,30,N,N
49317,RN5QLEJ82V66,3,31,32,N,Y
49318,R2JD78J364Q9P1,2,14,27,N,N
49319,R2MKTP8GYBR2Y5,4,25,26,N,N
49320,R24RBS8QW6M1TA,5,25,26,N,N
49321,R2ZRBVBYBQLWL1,5,25,26,N,N
49322,R3R77O5YAKB3CK,5,44,45,N,N
49323,R17VJFKXTIJ5AB,5,26,28,N,N
49324,R1402PS160IDKU,5,22,22,N,N
49325,R2JKUCOH2UKX4E,4,28,30,N,N
49326,R22BRRKZIL3JED,3,28,29,N,N
49327,RWRJUIGQBRQBE,5,22,23,N,N
49328,R3TIQSGLQJ4M5N,2,25,31,N,N
49329,R2RCW9U9FCO556,5,18,20,N,N
49330,R2OC1W3TOPSH0R,5,21,21,N,N
49331,RVT8QZP6FHHGZ,4,50,54,N,N
49332,R35NED7Q6Q7Q0D,4,30,30,N,N
49333,R1AAUP3SGHHCZL,5,26,28,N,N
49334,R22JSYB9FABSG9,5,34,37,N,N
49335,R3KB5QISBCOL3G,5,17,21,N,N
49336,R2JBTMXJSTQ2WW,5,31,32,N,N
49337,R3628SD1QYQBGG,5,25,35,N,N
49338,RB7Z5COH0LKY4,5,34,43,N,N
49339,R1EGYIUZJZZR2P,1,20,20,N,N
49340,R2QBQ78YTH3FX9,5,36,43,N,N
49341,R3SU67VDX26IHW,4,23,26,N,N
49342,RL0E0GRN8F0G7,5,18,22,N,N
49343,R1OE540FA1SR5,5,12,22,N,N
49344,R1MQI8OQCKDLKG,2,19,21,N,N
49345,RPI4GWEEZXXA9,5,32,33,N,N
49346,R345UT58UMSVYN,5,37,41,N,N
49347,RNRTGDLZBTWRE,1,19,21,N,N
49348,R301XES92X0AT6,5,23,23,N,N
49349,RFNKZ0PJTK8X7,2,30,30,N,N
49350,RV7342RU0B76I,5,41,49,N,Y
49351,R2U1MA1WON39KM,5,30,33,N,N
49352,R8DJML7IHPW73,2,27,39,N,N
49353,R2DXHT71SJS2SQ,4,23,24,N,N
49354,R2CNNI5IP1DOII,4,24,26,N,Y
49355,RJCOQJ1DP1OMS,4,20,20,N,N
49356,RO8HQFC8UIJBI,4,26,26,N,N
49357,R18A4YPI78B85P,1,34,43,N,N
49358,R3MYLE0RISKBFW,5,95,101,N,N
49359,R2KUAV0VPESN0N,5,23,25,N,N
49360,R3TGHBRYYZ1CSJ,1,37,37,N,Y
49361,R25A2279ETJ481,5,22,26,N,N
49362,R1INMRIW091S0G,4,22,23,N,N
49363,R1PM3IYJFJQ5PS,4,30,35,N,N
49364,RJ7DV0GY8FCKI,5,20,20,N,N
49365,R22DZZUP9NMLGB,5,79,80,N,N
49366,R3PAS8TGF2NZ3J,5,30,30,N,Y
49367,R2776FV5HGF11D,5,26,33,N,N
49368,R2T9KF2MCOLF5A,5,32,32,N,N
49369,REUD0SL8VTYCP,4,22,22,N,N
49370,R1LZ1MRYIIGIT,3,23,24,N,N
49371,R2523POHES11B3,2,37,39,N,N
49372,R3UNWCS3AQFGC,3,23,23,N,N
49373,R3C1YTMU6CD42X,5,18,20,N,N
49374,R2BI6JEX1DRZXM,3,19,21,N,N
49375,R2VZG8HT25XBJP,1,13,22,N,N
49376,R15GTZWTNG4133,3,23,37,N,Y
49377,R1J8SQ09FZLJQ9,5,29,30,N,N
49378,R3JUX2UUV46KU4,4,22,23,N,N
49379,RP2DYRSR6ARFG,3,23,25,N,N
49380,R3C3TDNTTIGTB3,4,33,33,N,N
49381,R2AF4RRPRAHNIX,3,18,21,N,N
49382,RUSPSJPOJ6E42,5,20,21,N,N
49383,R2Y7ZPC8IF734P,3,69,75,N,N
49384,R1HF6UWHCLLKIR,4,20,22,N,N
49385,R1B2FL8V34JCV5,5,15,20,N,N
49386,RX1FTTXEODDI6,5,25,25,N,N
49387,R2HKKGCXMNJ7DW,5,27,28,N,N
49388,R3DOW92VYPK4F7,3,70,70,N,Y
49389,R2006LHGNPDRCW,5,33,34,N,N
49390,R36E8TN59H14UX,5,105,106,N,N
49391,R4FM9OZE8KNXG,5,54,58,N,N
49392,R3T2GRSUBWJQ8Q,4,68,73,N,N
49393,R2NM6W40ONU0K0,1,37,39,N,N
49394,R2DCW7BE68YGPF,5,21,24,N,N
49395,R391FI5P1WQDLP,5,20,21,N,N
49396,RR5DV4DTSRH2L,5,122,124,N,N
49397,R24E1CU9BK0KBN,1,28,43,N,N
49398,R1LZYM95GJF5GW,5,10,20,N,N
49399,R3MQK9Y1HSF0D5,3,37,39,N,N
49400,RMT4B1ZOPKW11,4,23,23,N,N
49401,R2N1NULM6VA4XX,4,46,46,N,N
49402,R6C9DQURZPOLQ,1,19,21,N,N
49403,R2DE1QYNFFAGT7,1,41,43,N,N
49404,R1AON29RN9PBUB,4,31,31,N,Y
49405,R19EP1NJGU0Q3V,3,23,25,N,N
49406,R19ZPQFYZBXH1M,5,27,29,N,N
49407,R2KM136J1P6YRX,4,33,34,N,N
49408,R185TFL2TRTOLN,2,18,21,N,N
49409,R3HAVT45Z6ET99,1,21,25,N,N
49410,R35S5I16Z3DGZT,1,26,26,N,N
49411,R2AGW1W0O1Z61B,3,33,34,N,Y
49412,R3IX2PJBJ5F97N,4,15,20,N,N
49413,R2WAW28V7QA4DT,5,23,25,N,N
49414,R18MF5W7655W9,1,19,21,N,N
49415,R3KIE6LXARWKRQ,3,17,23,N,N
49416,R2BQSN08GTX9XJ,4,25,26,N,N
49417,R3G7YXJ1N2M3OZ,1,17,21,N,N
49418,R3QTIKTCDGIWGQ,4,21,22,N,N
49419,R9EYTQJU432KL,5,19,21,N,N
49420,RWWGMPWWEFS9C,5,21,21,N,N
49421,R2YEHSQ2MWU7W0,1,34,43,N,N
49422,R1NPLR7PT8JMYZ,5,28,29,N,N
49423,ROZDPNNKHYSIX,4,31,33,N,N
49424,RYOCT8AVFGSOQ,5,22,22,N,N
49425,R32D1D4ES30REE,4,24,25,N,N
49426,R21RWNNYFJF7NC,1,20,24,N,N
49427,RSL876F9RRLRU,5,21,21,N,N
49428,R327RXJ7MSOJN4,4,26,27,N,Y
49429,RLZFBA0T56NUI,4,20,20,N,Y
49430,R31WVZLBP0UI1R,3,39,40,N,Y
49431,RA0UTUDK6L7VZ,5,40,41,N,N
49432,R2Y5AWTTH67BZ1,5,22,33,N,N
49433,R1WOAIJA9G154D,2,70,72,N,N
49434,R2USBXFN1UBZW2,3,23,23,N,N
49435,R2BN8TSENDT494,3,74,74,N,N
49436,R15MQ7RLGOK33N,5,19,24,N,N
49437,R39V3DUO07H4N5,5,22,22,N,N
49438,R2WX3J1LQIH4LZ,4,41,46,N,N
49439,R1YJDU58FXLKMC,5,20,20,N,N
49440,R2PUZJE4IVTR1V,4,22,23,N,N
49441,R339U26N9UHUUP,4,20,22,N,Y
49442,R232N5GR9YWYI4,5,34,36,N,N
49443,R3DGYHG48LLVUD,5,38,40,N,N
49444,R34PVBLU6ENCW2,5,20,20,N,N
49445,R22R9K9LYTVSQW,3,21,24,N,N
49446,R31ZYX4I2SCLNF,5,25,25,N,N
49447,R2DXNT9STS8JQ7,1,30,30,N,N
49448,R3J6COW6ZKIVLO,5,20,20,N,N
49449,R1CC0WGXDHK3IX,2,69,70,N,N
49450,R2JG3ZK4Q75LMP,2,23,23,N,N
49451,R3UMJJTKKROHA,1,22,24,N,N
49452,R1Q6MVMTYHD7JB,5,28,30,N,N
49453,R7DQLBP1N6JAL,5,21,23,N,N
49454,R3IECCACKH1NDW,1,14,21,N,N
49455,R17B6XRNI7U6O5,5,25,25,N,N
49456,R2OXDGYEUZWZPS,3,23,23,N,N
49457,R2PYGHJFL2X9MG,5,16,21,N,N
49458,R1ERISWRU2Z676,4,26,27,N,N
49459,R3HSTA58OBMEN0,3,31,31,N,N
49460,R38UFF9Y6PE0HB,4,45,45,N,N
49461,R32PJLH260U80R,5,22,22,N,N
49462,R251HA1BQ4PBBP,4,23,23,N,N
49463,R2FJF2KEV0O1RT,4,24,25,N,N
49464,R2CTI47AKYSGFS,4,24,26,N,N
49465,R19Y4FOD2A4R5C,5,22,23,N,Y
49466,R1S4F9I2YB6JJV,4,28,29,N,N
49467,R1G0YN6D5I2XBF,3,23,27,N,N
49468,RAR6TSLHQEDL8,3,29,30,N,N
49469,R1UMULK5KF6S0E,4,46,51,N,N
49470,R6Q10KRQLULKW,1,29,30,N,N
49471,R3B8B5PINZ81TC,3,23,26,N,N
49472,RAYEK743Y8UKP,1,14,22,N,N
49473,R2BOAG2AXWDBJ5,1,23,24,N,N
49474,R1UI9TCYLRKRHK,5,71,71,N,N
49475,RTOCBC3P32L05,5,39,39,N,N
49476,R2Q87E4OS5DEN3,2,30,30,N,N
49477,R2W1ZXDE7NGWM4,2,35,43,N,Y
49478,R1OL9D7CZRI30H,5,20,20,N,N
49479,R2H6SBUHA404Y,5,26,26,N,N
49480,R6EPMWM31J1J0,4,26,26,N,N
49481,R1SLY1JPSRCQIH,1,21,25,N,N
49482,R2RREOWRH6YS07,4,49,51,N,N
49483,R16OZKVJGPTBH3,1,17,31,N,N
49484,R3QMLI8O89RU8F,4,23,24,N,N
49485,RP69FT8SI3A3B,4,25,38,N,N
49486,RFVBSEGCP3NZZ,4,20,24,N,N
49487,RY8BNANEWFG3G,4,34,35,N,N
49488,R3NNWIUTYI79MG,5,30,34,N,N
49489,R3UEBGEI7RH9TW,4,22,32,N,N
49490,RQ36M7HSY85HD,5,22,22,N,N
49491,R29U5KWNSMXHEA,1,20,25,N,N
49492,R2NOGLPJWNI6LB,5,20,20,N,N
49493,R1JOM8Q8YWX8VD,5,34,40,N,N
49494,R23TX56XODTOVF,5,131,133,N,N
49495,R2ABDTV1RROQO5,5,19,20,N,N
49496,R37WXLZ1M6MQBA,5,31,33,N,Y
49497,ROCQID04RY9PW,5,23,24,N,N
49498,R3SHB1YPRXB8Q5,5,31,31,N,N
49499,R1X2MKJQRDV2MW,3,22,23,N,N
49500,R2UYDF0LOPP7VU,5,25,25,N,N
49501,R1ATYNI4JZWHMZ,1,17,23,N,N
49502,RWILT9EOC8OVU,5,41,42,N,Y
49503,R10Q45R89MA49B,2,43,46,N,N
49504,R31NYFA1HGH5VC,3,16,23,N,N
49505,R1NVPFQIB9DH2X,5,21,21,N,N
49506,RR78MR4CDH7RN,5,29,29,N,N
49507,R3HQLS3PDIGF2T,4,21,21,N,N
49508,R12VPTP126VVNL,3,68,69,N,N
49509,RHZW1OXFP0Z0W,5,21,23,N,N
49510,R2ALHO9N6H7EXS,5,50,53,N,N
49511,R24P1C4ZHD0EGA,2,41,41,N,N
49512,RIPI053MX1CMG,2,25,27,N,N
49513,R1XKJSUMTKPGIX,5,35,36,N,Y
49514,R2GX0XDY3HYMD8,1,13,21,N,N
49515,R2CCA1758Z6HK2,2,29,30,N,N
49516,R2GGX0O9Q6HWIL,5,69,70,N,N
49517,R3LD4PPY3XFGBT,2,45,52,N,N
49518,R3AJ3Z5WC71VJG,5,122,125,N,N
49519,R2WRUL4431M0N7,5,52,54,N,N
49520,R3QQBG7NKDWSLG,4,77,82,N,N
49521,R3SQD3NNF9COGZ,5,19,21,N,N
49522,RZK68QKGDKKKA,5,24,45,N,N
49523,R2U9DW2QGUFUAU,1,25,27,N,N
49524,R3CCRBSZAT2IN4,5,26,28,N,N
49525,R1SPFT9PNV6EFZ,4,90,95,N,N
49526,R37VH6HWMLNVEG,5,54,55,N,N
49527,R1VM4JXW378UYP,5,28,30,N,Y
49528,R1XS5AV1JD9YPS,4,25,25,N,N
49529,R3TEMOL22ACTTK,4,22,22,N,N
49530,RLDZ0ELOO1T24,5,20,21,N,N
49531,RBANEM99SCDIG,3,51,55,N,N
49532,R2X0VKMTTX7XJG,5,21,23,N,N
49533,R3BODZI86HDRPN,4,36,37,N,N
49534,ROUHZIK04LQKM,5,21,22,N,N
49535,R3RBTDC1D7XL64,1,22,25,N,N
49536,R3BLGM7DHKY38G,4,29,29,N,N
49537,R3K7DTW4YLHK9S,5,22,22,N,N
49538,R2IUUJN6CBASYK,4,20,21,N,Y
49539,R1M4CPKZLKXF3W,4,32,32,N,N
49540,R3KBSWQ6RP95QM,1,42,42,N,N
49541,R2BHKXVX19TI1K,2,36,37,N,N
49542,R2J06BQQZVI9Y6,4,57,57,N,N
49543,R2DQU1W2OHTEL,3,17,20,N,N
49544,RJHA7EZ6BCMJQ,5,43,47,N,N
49545,R2DXRIN87OY0FN,5,22,22,N,Y
49546,R3CM975ZGOMJ3W,1,71,81,N,N
49547,R1JE7TH2B60GOM,3,27,36,N,N
49548,R1YQ4XBJ9JIOKI,5,119,144,N,N
49549,R3U1AZ3HUJYJLR,3,31,31,N,N
49550,R3J5VWFYL38MQB,3,23,40,N,N
49551,RKD1D04M4Z8TN,5,21,23,N,N
49552,R336DDE94QSDJ8,3,47,53,N,N
49553,R2ID683GWKB9ZY,4,53,56,N,N
49554,R1MITU2EJRJL4B,4,18,20,N,N
49555,R3GFMJBHB6MNCF,5,27,27,N,N
49556,R9UNRAFXLWAX2,3,53,57,N,N
49557,RJGU1I0E3R0FO,5,31,33,N,N
49558,RHJZHFLLKSSUO,5,76,78,N,N
49559,RCA96DFGY155L,5,23,24,N,N
49560,R2MVBN1M9NYHVC,5,44,51,N,N
49561,R3SWBHK3EJ5YRV,3,23,23,N,Y
49562,R3S75LYL4KS0AR,1,23,28,N,N
49563,R2JJBJIY72BWHA,5,38,39,N,N
49564,R247LN7LF82OTJ,5,18,24,N,N
49565,R1NUA20K9RT7J1,4,25,25,N,N
49566,R1179OBASDE6C0,5,65,74,N,N
49567,R3PDC3ELK7P9IR,3,20,21,N,N
49568,R1HWQW4Q2MZLMW,5,53,57,N,N
49569,RY7987H4DQTKG,3,49,51,N,N
49570,R1KWWHLL7K8GYI,4,27,36,N,N
49571,R6S7JSI16GUA7,5,19,20,N,N
49572,R3FM62ZR8QTPJ5,5,25,26,N,N
49573,R11VRUF1AVQOXU,1,28,29,N,N
49574,R27AHG005DQYS7,1,57,59,N,N
49575,RYBLWSZHIKWLF,5,87,88,N,N
49576,R3E4731ZRM38OZ,1,36,49,N,N
49577,R31N4IHIBFUIED,5,130,138,N,Y
49578,RSZ60FTK041W5,1,52,53,N,N
49579,R2NZW5EV16BTUT,5,42,42,N,N
49580,RWD0L2CPMWJPL,5,39,40,N,N
49581,R3KRGSMCUCW2S8,5,26,29,N,N
49582,R2V8WBQ3SDF907,3,23,26,N,N
49583,R3RRT0O1SGYEZ4,4,29,29,N,N
49584,RJMZFVP9L5E8Q,2,36,37,N,N
49585,R261AUFKBB5P87,1,18,30,N,N
49586,R2DB7XOO7BDRD8,5,60,61,N,N
49587,R5PVIA6NYSQ6T,5,26,26,N,N
49588,R2G81HPPV0A1BY,4,42,44,N,N
49589,R3VIM0DVDPNPKT,2,39,39,N,N
49590,RLAEKR6IGEOOM,5,135,145,N,N
49591,R3P0NNLLYB065,5,12,24,N,N
49592,R1JYF6YDW4FM2C,5,30,30,N,N
49593,R2XA836QWNAQQO,2,14,20,N,N
49594,R26YS7D6RW0SW,4,53,57,N,N
49595,R1GQK8UT5KMOC3,4,35,35,N,N
49596,RVKK1GS0GBBSU,4,24,25,N,N
49597,RZF7QIBPTUBJP,4,27,28,N,Y
49598,R1CHH0OOOYTUO2,5,31,35,N,N
49599,RGFBWBPH1R9HT,4,32,32,N,N
49600,R587DJGZ80XTJ,3,50,52,N,Y
49601,R3Q94EWYVMWCW9,5,31,31,N,N
49602,R1UCWWV5BL9S76,5,120,123,N,N
49603,RXEP0M8RUN18K,5,27,32,N,N
49604,R4MIUJUXSPFYF,5,25,30,N,N
49605,R2TCNQO30KK2I0,1,43,63,N,N
49606,R3G7ZIOPYWDP1W,5,21,22,N,N
49607,RI0JCRUAMY5OQ,5,19,22,N,N
49608,R2N9WFRHWHL337,5,30,31,N,N
49609,R1JLRLNC2F2BIQ,5,33,33,N,N
49610,R3M9KJS497OUNH,4,45,46,N,N
49611,R35D91F0E6JE84,1,28,30,N,N
49612,R1EUFXDHK9K9W9,5,25,26,N,N
49613,R3CDUI0D2QDAVB,5,31,35,N,N
49614,R3U5RL1UH800G9,5,38,42,N,N
49615,R1Q4R0MIP7HH7L,5,20,23,N,N
49616,R1QVLLJQDEJAWQ,5,45,53,N,N
49617,R31SUBED3YYK07,1,23,34,N,N
49618,R2QJX1DZPVGCIF,1,38,44,N,N
49619,RMZXLSEILSDRN,5,31,32,N,N
49620,R25XM7RG086KV5,4,17,33,N,N
49621,R18QY1I3MWD8L3,5,31,32,N,Y
49622,R3CEHEYLQ47VAL,5,26,28,N,N
49623,RLXR6BLUYSE5M,5,22,26,N,N
49624,R1HPQ1UWFU6THI,1,21,24,N,N
49625,R3O0NI5L75M6J4,5,84,87,N,N
49626,RJM1JOSAVX3VZ,5,88,91,N,N
49627,RO0CC8BZLTSD0,2,49,51,N,N
49628,RLVFMH5Z77N2N,5,24,25,N,N
49629,R2JD09NY7EURVL,5,31,32,N,N
49630,RDBUEH52ZZDIG,5,25,25,N,N
49631,RTBRD6MHH7JQW,5,65,66,N,Y
49632,RVOO2RMBN11VO,5,29,33,N,N
49633,R2X2G9IHPQV8WU,4,39,40,N,N
49634,RPU3NSR9BBIIN,5,20,20,N,N
49635,R3VC2QL7DNQ6LY,2,24,27,N,N
49636,R3EP3Q3CR2OK6Y,5,162,163,N,N
49637,R1LJS38RZ0HUIV,3,90,95,N,N
49638,R83EYRKSOYZDB,5,73,78,N,Y
